V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
152.267822265625,153.90048,149.48126,148.31396,154.50464,154.23041,151.82379,153.65128,149.485,148.30795,154.50809,154.23402,151.82774,153.6423
152.2679443359375,153.9004,149.48102,148.31386,154.50444,154.2305,151.82413,153.65137,149.48476,148.30786,154.50789,154.23409,151.82811,153.64238
152.26783752441406,153.9005,149.48125,148.31395,154.50464,154.23042,151.82379,153.65128,149.48499,148.30795,154.50809,154.23401,151.82777,153.6423
152.2677459716797,153.90054,149.4812,148.31433,154.50436,154.23026,151.82376,153.65137,149.48495,148.30833,154.50783,154.23387,151.82773,153.64241
152.26824951171875,153.90012,149.48143,148.31339,154.50479,154.2307,151.82413,153.6509,149.48517,148.3074,154.50826,154.2343,151.82808,153.6419
152.2679443359375,153.90039,149.4812,148.31377,154.5046,154.2305,151.824,153.65125,149.48495,148.30777,154.50806,154.2341,151.82796,153.64227
152.26809692382812,153.90027,149.4809,148.31377,154.50436,154.23062,151.82437,153.65134,149.48465,148.30775,154.50781,154.23422,151.82834,153.64235
152.2679901123047,153.90036,149.48068,148.314,154.50417,154.23058,151.82439,153.65155,149.48442,148.30798,154.50761,154.23416,151.82835,153.64258
152.267822265625,153.90045,149.48175,148.31406,154.5051,154.23065,151.82312,153.6507,149.48547,148.30806,154.50853,154.23425,151.8271,153.64172
152.26739501953125,153.90086,149.48126,148.31465,154.50455,154.22983,151.8233,153.65166,149.48502,148.30865,154.50801,154.23343,151.82729,153.6427
152.2681121826172,153.90025,149.48088,148.31375,154.50432,154.23062,151.8244,153.65135,149.48462,148.30775,154.50778,154.23422,151.82837,153.64236
152.267822265625,153.90045,149.4823,148.3135,154.5057,154.2305,151.82286,153.65044,149.48604,148.3075,154.50916,154.23409,151.82684,153.64145
152.26803588867188,153.90033,149.4805,148.31395,154.50397,154.23053,151.82466,153.65169,149.48425,148.30795,154.50743,154.23413,151.82864,153.64272
152.26791381835938,153.90042,149.48111,148.31387,154.50447,154.23041,151.8241,153.6514,149.48485,148.30788,154.50792,154.23401,151.82806,153.64243
152.26791381835938,153.90042,149.48111,148.31387,154.50446,154.23041,151.82408,153.65138,149.48485,148.30788,154.50793,154.23401,151.82806,153.64241
152.26866149902344,153.89983,149.47948,148.31383,154.5029,154.23062,151.82626,153.65216,149.48323,148.30783,154.50638,154.23424,151.8302,153.64319
152.2679901123047,153.90036,149.48108,148.31387,154.5045,154.23059,151.82404,153.65128,149.48485,148.30786,154.50797,154.23418,151.828,153.64227
152.26812744140625,153.90034,149.48016,148.31456,154.5033,154.23022,151.82487,153.65218,149.48392,148.30858,154.50677,154.23386,151.82881,153.6432
152.2682342529297,153.90018,149.4806,148.31378,154.50388,154.23032,151.82501,153.65172,149.48436,148.30779,154.50735,154.23392,151.82898,153.64275
152.2681121826172,153.90027,149.48071,148.31415,154.50407,154.23062,151.82434,153.65143,149.48448,148.30814,154.50754,154.23422,151.82831,153.64246
152.26800537109375,153.90034,149.48106,148.31387,154.50447,154.23059,151.82407,153.65126,149.48482,148.30786,154.50793,154.23419,151.82803,153.64229
152.2681427001953,153.90024,149.48103,148.31398,154.50443,154.23074,151.82399,153.65112,149.48477,148.30798,154.50789,154.23436,151.82797,153.64214
152.2682647705078,153.9,149.48096,148.31393,154.5041,154.23048,151.82483,153.65099,149.4847,148.30794,154.50755,154.23407,151.82881,153.64204
152.26785278320312,153.90047,149.48126,148.31392,154.50464,154.23044,151.8238,153.65126,149.48502,148.30792,154.5081,154.23404,151.82779,153.64227
152.2680206298828,153.90036,149.48067,148.31398,154.50412,154.23056,151.82442,153.65155,149.48439,148.308,154.5076,154.23418,151.8284,153.6426
152.26768493652344,153.9007,149.48093,148.3145,154.50421,154.23022,151.82375,153.65172,149.48468,148.3085,154.50768,154.23384,151.82771,153.64275
152.2681121826172,153.90031,149.4811,148.3138,154.50455,154.23059,151.824,153.65126,149.48483,148.3078,154.50801,154.23419,151.82797,153.64227
152.26792907714844,153.9004,149.48126,148.3139,154.50465,154.2306,151.82376,153.65112,149.485,148.3079,154.50812,154.23422,151.82773,153.64215
152.2679443359375,153.9004,149.48125,148.31392,154.50467,154.23062,151.82379,153.65112,149.48499,148.3079,154.5081,154.2342,151.82776,153.64215
152.26806640625,153.90031,149.48126,148.31393,154.50455,154.23053,151.82391,153.65118,149.48499,148.30792,154.508,154.23413,151.82787,153.6422
152.26805114746094,153.90033,149.48106,148.31403,154.50438,154.23053,151.82407,153.6513,149.4848,148.30801,154.50783,154.23413,151.82802,153.64232
152.26797485351562,153.90042,149.48102,148.3143,154.50427,154.23047,151.82391,153.6514,149.48477,148.30829,154.50775,154.23407,151.82787,153.64241
152.26805114746094,153.90031,149.48125,148.31392,154.50453,154.23053,151.8239,153.65117,149.48499,148.30792,154.508,154.23413,151.82788,153.64221
152.26800537109375,153.90036,149.48096,148.31406,154.50427,154.23044,151.82416,153.65143,149.48473,148.30806,154.50774,154.23404,151.82812,153.64244
152.2679443359375,153.90044,149.48128,148.31415,154.50458,154.23055,151.82361,153.65118,149.48503,148.30815,154.50803,154.23416,151.82758,153.6422
152.26821899414062,153.90019,149.48094,148.31392,154.50427,154.23065,151.8243,153.65126,149.48468,148.3079,154.50775,154.23427,151.82825,153.64227
152.26815795898438,153.90027,149.48053,148.3141,154.5039,154.23058,151.82458,153.65161,149.4843,148.3081,154.50737,154.23416,151.82855,153.64262
152.26754760742188,153.90067,149.48198,148.31476,154.50528,154.23079,151.8222,153.65036,149.48572,148.30875,154.5087,154.23439,151.8262,153.64137
152.2680206298828,153.90036,149.48112,148.31404,154.5044,154.23044,151.824,153.65132,149.48486,148.30803,154.50786,154.23404,151.82797,153.64233
152.26751708984375,153.90076,149.48172,148.31471,154.505,154.23047,151.82248,153.65088,149.48549,148.30872,154.50848,154.2341,151.82648,153.64189
152.26800537109375,153.90036,149.48112,148.31403,154.50441,154.23044,151.824,153.65132,149.48488,148.30804,154.50786,154.23405,151.82797,153.64233
152.2681121826172,153.90028,149.48112,148.31404,154.50443,154.23062,151.82396,153.65118,149.48486,148.30803,154.50789,154.2342,151.82793,153.64218
152.2681121826172,153.9003,149.48114,148.31404,154.50443,154.23062,151.82396,153.6512,149.48486,148.30803,154.50787,154.23422,151.82791,153.64218
152.26828002929688,153.90015,149.4808,148.31424,154.50389,154.23062,151.82442,153.65137,149.48456,148.30824,154.50735,154.23425,151.82837,153.64238
152.2679901123047,153.90036,149.48126,148.31393,154.5046,154.23053,151.82388,153.65114,149.48502,148.30794,154.50806,154.23412,151.82784,153.64215
152.2680206298828,153.90033,149.48112,148.31398,154.50446,154.2305,151.82404,153.65125,149.48486,148.30797,154.50792,154.2341,151.82803,153.64226
152.26803588867188,153.90031,149.48132,148.31387,154.50461,154.2305,151.8239,153.65112,149.48506,148.30786,154.50807,154.2341,151.82788,153.64214
152.26808166503906,153.90031,149.48157,148.3138,154.505,154.2308,151.82338,153.6508,149.4853,148.30779,154.50845,154.2344,151.82733,153.64182
152.26803588867188,153.90031,149.48132,148.31387,154.50461,154.2305,151.8239,153.65111,149.48508,148.30786,154.50809,154.2341,151.82788,153.64214
152.26803588867188,153.90039,149.47826,148.31438,154.50168,154.22957,151.82736,153.65385,149.482,148.3084,154.50513,154.23318,151.83133,153.64493
152.26780700683594,153.90047,149.482,148.31377,154.50534,154.23041,151.82309,153.65073,149.48572,148.30775,154.50879,154.23401,151.82707,153.64174
152.26817321777344,153.9002,149.48076,148.31375,154.50404,154.23035,151.82484,153.65158,149.4845,148.30777,154.50749,154.23393,151.82881,153.64261
152.2679901123047,153.90036,149.4812,148.31398,154.50449,154.23041,151.824,153.65125,149.48494,148.30798,154.50793,154.23401,151.82797,153.64227
152.26780700683594,153.90051,149.48132,148.31401,154.50465,154.23041,151.8237,153.65121,149.48508,148.30801,154.5081,154.234,151.8277,153.64226
152.26808166503906,153.9003,149.4812,148.31396,154.5045,154.23059,151.82396,153.65112,149.48494,148.30797,154.50797,154.23419,151.82791,153.64214
152.26788330078125,153.90047,149.48148,148.31424,154.50482,154.23074,151.82318,153.6509,149.48521,148.30824,154.50827,154.23434,151.82716,153.64189
152.26812744140625,153.90025,149.48059,148.31404,154.504,154.23053,151.82458,153.65154,149.48434,148.30804,154.50745,154.23415,151.82855,153.64258
152.26834106445312,153.90009,149.4805,148.31392,154.50386,154.23062,151.82489,153.65155,149.48425,148.30794,154.50732,154.23422,151.82884,153.64258
152.26861572265625,153.89978,149.48187,148.31311,154.5055,154.23155,151.82346,153.64984,149.48558,148.30708,154.50894,154.23514,151.82741,153.64081
152.26800537109375,153.90036,149.48119,148.31398,154.50447,154.23042,151.824,153.65128,149.48492,148.30798,154.50793,154.23401,151.82797,153.64229
152.26808166503906,153.90028,149.48117,148.31398,154.5045,154.23059,151.82397,153.65114,149.48492,148.30798,154.50797,154.23419,151.82793,153.64215
152.26805114746094,153.90027,149.48148,148.31366,154.50482,154.23042,151.82394,153.65102,149.48521,148.30765,154.50829,154.23401,151.82791,153.64204
152.26809692382812,153.90028,149.4808,148.31415,154.50421,154.23067,151.82419,153.65132,149.48454,148.30815,154.50768,154.23428,151.82816,153.64233
152.26815795898438,153.9002,149.48119,148.31396,154.50455,154.23076,151.8239,153.65099,149.48492,148.30797,154.50803,154.23436,151.82787,153.64198
152.2679901123047,153.90033,149.4815,148.31398,154.50482,154.23062,151.82352,153.6509,149.48524,148.30797,154.50827,154.23422,151.82748,153.6419
152.26837158203125,153.90009,149.48076,148.31375,154.50417,154.23056,151.82468,153.6514,149.48451,148.30777,154.50763,154.23419,151.82863,153.6424
152.26792907714844,153.90038,149.48174,148.31398,154.50507,154.23068,151.82318,153.6507,149.48547,148.30795,154.50851,154.23428,151.82715,153.64171
152.26803588867188,153.90031,149.48135,148.31409,154.5047,154.23071,151.82358,153.65091,149.4851,148.30807,154.50816,154.23431,151.82753,153.64192
152.2681121826172,153.90025,149.48143,148.31396,154.50479,154.2308,151.82356,153.65079,149.48517,148.30795,154.50826,154.23442,151.82753,153.6418
152.26800537109375,153.90033,149.48166,148.31383,154.50499,154.23079,151.82341,153.65073,149.48538,148.3078,154.50844,154.23438,151.82738,153.64172
152.26797485351562,153.90036,149.4813,148.31409,154.50464,154.23062,151.82365,153.65102,149.48506,148.30806,154.50809,154.23424,151.82764,153.64203
152.26795959472656,153.90038,149.48138,148.3141,154.50467,154.23055,151.82362,153.65103,149.48514,148.30809,154.50813,154.23415,151.82759,153.64206
152.2681121826172,153.90031,149.48053,148.31432,154.50388,154.2305,151.82446,153.65164,149.48428,148.30832,154.50735,154.2341,151.82843,153.64265
152.26791381835938,153.90039,149.48154,148.31409,154.50487,154.23068,151.82335,153.65083,149.48528,148.30807,154.50833,154.23428,151.82732,153.64185
152.26812744140625,153.90025,149.48145,148.31396,154.50479,154.2308,151.82358,153.65079,149.48517,148.30795,154.50826,154.2344,151.82755,153.6418
152.26791381835938,153.9004,149.48161,148.31409,154.5049,154.2306,151.8233,153.65085,149.48537,148.30807,154.50836,154.2342,151.8273,153.64186
152.26805114746094,153.90031,149.48102,148.31416,154.50443,154.23073,151.8239,153.65114,149.48477,148.30815,154.50787,154.23433,151.82785,153.64215
152.26805114746094,153.90031,149.48103,148.31415,154.50444,154.23073,151.82387,153.65114,149.48477,148.30815,154.50787,154.23433,151.82785,153.64215
152.26739501953125,153.90076,149.48288,148.31458,154.50594,154.23051,151.82143,153.65,149.48659,148.30856,154.5094,154.23412,151.82541,153.641
152.26805114746094,153.90031,149.48102,148.31415,154.50444,154.23073,151.82387,153.65112,149.48477,148.30815,154.5079,154.23433,151.82785,153.64215
152.26791381835938,153.9004,149.48161,148.31409,154.50491,154.23059,151.82329,153.65085,149.48537,148.30807,154.50838,154.23419,151.82727,153.64185
152.26800537109375,153.90034,149.48161,148.31409,154.50493,154.23077,151.82326,153.65073,149.48535,148.30807,154.50838,154.23438,151.82724,153.64172
152.2679901123047,153.90036,149.48161,148.31407,154.50494,154.23077,151.82324,153.65071,149.48535,148.30807,154.5084,154.23438,151.82721,153.64172
152.26815795898438,153.90024,149.48114,148.31412,154.50446,154.23074,151.82385,153.65103,149.48488,148.30814,154.50792,154.23434,151.82782,153.64203
152.2675323486328,153.9007,149.48196,148.31421,154.50531,154.23064,151.8226,153.6506,149.48569,148.3082,154.50876,154.23422,151.82657,153.64165
152.26800537109375,153.90033,149.48146,148.31386,154.50476,154.23053,151.82373,153.651,149.4852,148.30785,154.50822,154.23413,151.8277,153.64203
152.2681121826172,153.90025,149.48073,148.31403,154.50415,154.23058,151.82442,153.65143,149.48448,148.30803,154.50758,154.23416,151.8284,153.64246
152.26841735839844,153.90009,149.48038,148.31386,154.50406,154.23099,151.82463,153.6514,149.48415,148.30786,154.50752,154.23459,151.82858,153.6424
152.26739501953125,153.90082,149.48134,148.31438,154.5045,154.22993,151.82358,153.65157,149.48508,148.30836,154.50797,154.23352,151.82758,153.64262
152.26817321777344,153.9002,149.48114,148.31384,154.50452,154.23065,151.82413,153.6511,149.48488,148.30782,154.50797,154.23425,151.82808,153.64209
152.26821899414062,153.90015,149.48106,148.31378,154.50447,154.23076,151.82419,153.65106,149.48482,148.30777,154.50792,154.23436,151.82816,153.64206
152.26797485351562,153.90036,149.48132,148.31396,154.50461,154.23044,151.82384,153.65115,149.48508,148.30795,154.50809,154.23402,151.8278,153.64217
152.26805114746094,153.90031,149.48134,148.31395,154.50464,154.2306,151.82378,153.65102,149.48506,148.30795,154.5081,154.2342,151.82776,153.64203
152.26800537109375,153.90025,149.48108,148.31369,154.50426,154.23007,151.82474,153.65146,149.4848,148.30771,154.5077,154.23364,151.82874,153.64253
152.26805114746094,153.9003,149.48132,148.31396,154.50467,154.23062,151.82378,153.65102,149.48508,148.30794,154.5081,154.2342,151.82774,153.64203
152.26797485351562,153.90038,149.48132,148.31396,154.50462,154.23044,151.82384,153.65115,149.48506,148.30794,154.50809,154.23402,151.8278,153.64217
152.26828002929688,153.90013,149.48083,148.31374,154.50412,154.23062,151.82466,153.65137,149.48457,148.30775,154.50758,154.23422,151.82863,153.64238
152.26809692382812,153.90028,149.4808,148.31416,154.5042,154.23068,151.8242,153.65132,149.48453,148.30815,154.50766,154.23428,151.82817,153.64235
152.26844787597656,153.90001,149.47902,148.31415,154.5022,154.22995,151.82693,153.65298,149.48279,148.30818,154.50568,154.23355,151.83087,153.64401
152.2679901123047,153.90034,149.48154,148.31398,154.50482,154.23062,151.8235,153.65091,149.48526,148.30797,154.50827,154.23424,151.82745,153.6419
152.2681427001953,153.90022,149.48119,148.31396,154.50455,154.23074,151.82388,153.65097,149.48494,148.30795,154.50803,154.23436,151.82787,153.64198
152.2681427001953,153.90022,149.4812,148.31398,154.50458,154.23076,151.82388,153.65097,149.48494,148.30795,154.50801,154.23436,151.82785,153.64198
152.2679443359375,153.90039,149.48155,148.31407,154.5049,154.23068,151.82335,153.65083,149.48529,148.30807,154.50835,154.23428,151.8273,153.64185
152.2681121826172,153.90027,149.48033,148.31392,154.50357,154.23018,151.82526,153.65202,149.48409,148.30792,154.50705,154.23378,151.82922,153.64307
152.26806640625,153.9003,149.48041,148.31392,154.5036,154.2301,151.8252,153.65207,149.48415,148.30792,154.50706,154.2337,151.8292,153.64308
152.26853942871094,153.89992,149.48119,148.3135,154.50458,154.23082,151.82433,153.65088,149.48495,148.30751,154.50806,154.23442,151.82828,153.64188
152.26797485351562,153.90045,149.48013,148.31433,154.50336,154.23018,151.82503,153.65227,149.48389,148.30835,154.50682,154.23378,151.829,153.6433
152.26889038085938,153.89967,149.47995,148.3134,154.50339,154.23079,151.82602,153.65176,149.4837,148.3074,154.50684,154.2344,151.82996,153.64276
152.26788330078125,153.90048,149.48032,148.31436,154.50354,154.23016,151.82478,153.65211,149.48409,148.30838,154.507,154.23376,151.82877,153.64316
152.26382446289062,153.90343,149.48079,148.3199,154.5023,154.22614,151.82068,153.6541,149.48453,148.31395,154.50583,154.22977,151.82484,153.6453
152.26788330078125,153.90048,149.48033,148.31435,154.50354,154.23016,151.8248,153.65211,149.48407,148.30836,154.50702,154.23376,151.82877,153.64313
152.2679901123047,153.90042,149.48035,148.31421,154.50354,154.23016,151.82487,153.65213,149.4841,148.30824,154.50699,154.2338,151.82886,153.64319
152.26797485351562,153.90045,149.48013,148.31433,154.50336,154.23018,151.82503,153.65228,149.48389,148.30833,154.50684,154.23378,151.82901,153.64331
152.2685089111328,153.89998,149.47925,148.3139,154.5026,154.23022,151.8266,153.65263,149.48303,148.30794,154.50607,154.23381,151.83055,153.64366
152.26797485351562,153.90044,149.48033,148.31424,154.50352,154.23016,151.82487,153.65216,149.4841,148.30824,154.50699,154.23378,151.82884,153.64317
152.26797485351562,153.90044,149.48035,148.31424,154.50352,154.23016,151.82489,153.65215,149.4841,148.30824,154.50699,154.23378,151.82884,153.64319
152.2681427001953,153.90031,149.48003,148.31421,154.50327,154.23032,151.82527,153.65222,149.48378,148.30823,154.50673,154.23392,151.82922,153.64325
152.2681427001953,153.9003,149.48001,148.31421,154.50328,154.23032,151.82526,153.65224,149.48378,148.30823,154.50674,154.2339,151.82922,153.64325
152.26808166503906,153.90028,149.48148,148.31406,154.50487,154.23091,151.82336,153.65068,149.48523,148.30804,154.50832,154.23451,151.82733,153.64168
152.26797485351562,153.90045,149.48013,148.31433,154.50336,154.2302,151.82503,153.65227,149.48389,148.30835,154.50684,154.2338,151.82901,153.64331
152.2679443359375,153.90048,149.48021,148.31433,154.50339,154.23007,151.82498,153.65228,149.48398,148.30835,154.50685,154.2337,151.82895,153.64333
152.2681427001953,153.90031,149.48001,148.31421,154.50327,154.23032,151.82526,153.65224,149.48378,148.30823,154.50673,154.23392,151.82922,153.64325
152.2679443359375,153.90048,149.48022,148.31433,154.50339,154.23007,151.82498,153.65228,149.48398,148.30835,154.50685,154.23369,151.82895,153.64331
152.26800537109375,153.90044,149.4792,148.31523,154.50221,154.2299,151.82568,153.65294,149.483,148.30927,154.5057,154.23355,151.82965,153.64398
152.2680206298828,153.90039,149.48021,148.31433,154.50343,154.23026,151.82492,153.65216,149.48398,148.30835,154.50688,154.23386,151.82889,153.64319
152.2680206298828,153.90042,149.48022,148.31433,154.50342,154.23026,151.82492,153.65216,149.48398,148.30835,154.5069,154.23386,151.82889,153.64319
152.2684783935547,153.89993,149.48132,148.31325,154.50475,154.23091,151.82431,153.65076,149.48506,148.30724,154.5082,154.23451,151.82828,153.64175
152.26809692382812,153.90028,149.48041,148.31389,154.50366,154.2302,151.8252,153.65198,149.48415,148.3079,154.50711,154.2338,151.82915,153.643
152.2681121826172,153.90027,149.4806,148.3138,154.50385,154.2302,151.82503,153.65186,149.48436,148.30782,154.5073,154.2338,151.82898,153.6429
152.26809692382812,153.90025,149.48062,148.3138,154.50383,154.2302,151.82503,153.65186,149.48434,148.30782,154.5073,154.2338,151.82898,153.64288
152.26870727539062,153.89978,149.48088,148.31363,154.50424,154.23102,151.82466,153.65091,149.48465,148.30762,154.50769,154.23463,151.82858,153.64189
152.26806640625,153.9003,149.48047,148.3139,154.50368,154.23012,151.82513,153.65201,149.48422,148.30792,154.50714,154.23372,151.8291,153.64302
152.26760864257812,153.90067,149.48172,148.31435,154.50497,154.23022,151.823,153.65108,149.48547,148.30835,154.50845,154.23384,151.82697,153.64209
152.26882934570312,153.89967,149.48029,148.31319,154.50385,154.23087,151.82571,153.65138,149.48402,148.30719,154.5073,154.23448,151.82967,153.6424
152.26710510253906,153.90103,149.48132,148.3148,154.50449,154.22986,151.82314,153.65169,149.48506,148.3088,154.50797,154.23347,151.82713,153.64273
152.2682647705078,153.90012,149.48027,148.31378,154.50356,154.23033,151.82541,153.65193,149.48402,148.3078,154.50702,154.23393,151.82936,153.64297
152.26812744140625,153.90024,149.4804,148.31384,154.50365,154.23022,151.82523,153.65195,149.48415,148.30786,154.50713,154.23383,151.8292,153.64299
152.26815795898438,153.90024,149.48047,148.3139,154.50371,154.23029,151.82507,153.65186,149.48422,148.30792,154.50719,154.23389,151.82904,153.6429
152.26821899414062,153.90018,149.48038,148.31384,154.50368,154.23041,151.82516,153.65182,149.48415,148.30786,154.50714,154.23401,151.82913,153.64284
152.26815795898438,153.90024,149.48047,148.3139,154.50372,154.23029,151.82507,153.65186,149.48422,148.30792,154.50719,154.23387,151.82904,153.6429
152.26809692382812,153.90027,149.48033,148.31392,154.50357,154.23018,151.82526,153.65202,149.48409,148.30792,154.50705,154.23376,151.82922,153.64307
152.2681121826172,153.90027,149.48053,148.31381,154.50375,154.23016,151.8251,153.65192,149.48428,148.30782,154.5072,154.23378,151.82909,153.64294
152.26821899414062,153.90019,149.47981,148.31396,154.50311,154.23022,151.8258,153.65234,149.48355,148.308,154.50659,154.23384,151.82976,153.64337
152.26768493652344,153.9006,149.4817,148.31439,154.50488,154.2305,151.82295,153.6509,149.48544,148.30838,154.50833,154.2341,151.82693,153.64192
152.26806640625,153.9003,149.48041,148.31392,154.5036,154.23009,151.8252,153.65205,149.48416,148.30792,154.50706,154.2337,151.8292,153.64308
152.2681121826172,153.90027,149.48053,148.31381,154.50375,154.2302,151.8251,153.65195,149.48428,148.30782,154.50722,154.23376,151.82907,153.64296
152.26809692382812,153.90034,149.4813,148.314,154.50479,154.2313,151.82318,153.65077,149.48505,148.30798,154.50826,154.2349,151.82715,153.64177
152.26828002929688,153.90015,149.4802,148.3138,154.5035,154.23032,151.8255,153.652,149.48395,148.30782,154.50696,154.2339,151.82945,153.64304
152.26821899414062,153.90019,149.4798,148.31398,154.50313,154.23022,151.8258,153.65234,149.48355,148.30801,154.50659,154.23384,151.82976,153.64337
152.26821899414062,153.9002,149.4798,148.31396,154.50311,154.23022,151.8258,153.65234,149.48355,148.308,154.50658,154.23384,151.82976,153.64339
152.26800537109375,153.90031,149.48163,148.31383,154.50493,154.23059,151.82356,153.65082,149.48537,148.30782,154.50838,154.23418,151.82753,153.64183
152.2682647705078,153.90015,149.4802,148.3138,154.5035,154.23032,151.8255,153.652,149.48395,148.30782,154.50694,154.2339,151.82945,153.64304
152.26815795898438,153.90024,149.48041,148.31392,154.50363,154.23026,151.82516,153.65193,149.48415,148.30792,154.5071,154.23389,151.82912,153.64296
152.26812744140625,153.90024,149.48112,148.31363,154.50443,154.23041,151.8244,153.6513,149.48488,148.30762,154.50789,154.23401,151.82838,153.64232
152.2681427001953,153.90031,149.4802,148.31421,154.50342,154.23026,151.82512,153.65211,149.48395,148.30821,154.5069,154.23387,151.82907,153.64314
152.2682342529297,153.90019,149.48041,148.31392,154.50381,154.23059,151.82489,153.65169,149.48416,148.30792,154.50728,154.2342,151.82883,153.64272
152.26832580566406,153.90013,149.4797,148.31409,154.5032,154.23065,151.82556,153.65211,149.48346,148.3081,154.50665,154.23424,151.8295,153.64316
152.2679443359375,153.9004,149.48093,148.31421,154.50424,154.23047,151.82402,153.65144,149.48468,148.30821,154.50772,154.23409,151.828,153.64246
152.26792907714844,153.90042,149.48094,148.31403,154.50421,154.23016,151.82434,153.65161,149.48471,148.30803,154.50768,154.23376,151.82831,153.64264
152.2682342529297,153.9002,149.48044,148.31392,154.50381,154.2306,151.82489,153.65169,149.48416,148.30792,154.50726,154.2342,151.82884,153.6427
152.2683868408203,153.90009,149.4801,148.3139,154.50356,154.23073,151.82526,153.65176,149.48383,148.3079,154.50702,154.23434,151.82922,153.64279
152.2681884765625,153.90024,149.4803,148.31403,154.50366,154.23053,151.82498,153.65182,149.48404,148.30803,154.50714,154.2341,151.82892,153.64284
152.26834106445312,153.90013,149.47969,148.31409,154.50319,154.23065,151.82556,153.65211,149.48344,148.3081,154.50665,154.23425,151.8295,153.64313
152.26837158203125,153.90004,149.48096,148.31352,154.5043,154.23067,151.82466,153.6512,149.48471,148.30753,154.50775,154.23427,151.82864,153.64221
152.26834106445312,153.90013,149.4797,148.31409,154.50319,154.23064,151.82556,153.65211,149.48346,148.3081,154.50665,154.23424,151.8295,153.64316
152.2683868408203,153.90009,149.48009,148.3139,154.50356,154.23074,151.82526,153.65176,149.48384,148.30789,154.50702,154.23433,151.82922,153.64279
152.2681884765625,153.90024,149.48029,148.31403,154.50368,154.23053,151.82498,153.65182,149.48404,148.30803,154.50713,154.23412,151.82895,153.64284
152.26828002929688,153.90018,149.48029,148.31403,154.50371,154.23068,151.82492,153.65169,149.48404,148.30801,154.50716,154.23428,151.82889,153.6427
152.2683868408203,153.90007,149.48009,148.31389,154.50356,154.23073,151.82526,153.65178,149.48384,148.30789,154.50702,154.23434,151.82922,153.64279
152.2682342529297,153.90022,149.48042,148.3139,154.50381,154.23059,151.82489,153.6517,149.48416,148.30792,154.5073,154.2342,151.82886,153.64273
152.26785278320312,153.90048,149.48077,148.31451,154.50409,154.23029,151.82405,153.65154,149.48453,148.30853,154.50757,154.2339,151.82803,153.64258
152.26828002929688,153.90018,149.48029,148.31403,154.5037,154.2307,151.82494,153.65169,149.48404,148.30801,154.50716,154.2343,151.82889,153.6427
152.26820373535156,153.90024,149.48022,148.31401,154.50366,154.23058,151.82501,153.65182,149.48398,148.30801,154.50711,154.23419,151.82898,153.64285
152.26809692382812,153.9003,149.48068,148.31393,154.50409,154.23045,151.82455,153.65161,149.48444,148.30792,154.50754,154.23404,151.82852,153.64262
152.26809692382812,153.90033,149.48068,148.31392,154.50406,154.23044,151.82457,153.65163,149.48442,148.30792,154.50754,154.23405,151.82855,153.64264
152.2681121826172,153.9003,149.48094,148.3139,154.50427,154.23051,151.8243,153.65143,149.48471,148.30789,154.50772,154.23412,151.82826,153.64244
152.26806640625,153.90031,149.48085,148.31389,154.50421,154.23042,151.8244,153.65155,149.48459,148.30788,154.50768,154.23402,151.82838,153.64256
152.26666259765625,153.90134,149.48102,148.3148,154.50378,154.2287,151.82404,153.65274,149.48476,148.30885,154.50723,154.23228,151.82806,153.64383
152.26808166503906,153.90031,149.48077,148.3139,154.50414,154.23041,151.8245,153.6516,149.48454,148.30789,154.5076,154.23401,151.82846,153.64262
152.2674560546875,153.90085,149.48096,148.3148,154.5039,154.22989,151.82379,153.65195,149.4847,148.30882,154.50737,154.2335,151.82779,153.64297
152.2679443359375,153.90042,149.48141,148.31389,154.50485,154.23059,151.82356,153.65102,149.48515,148.30786,154.50832,154.23419,151.82753,153.64204
152.26806640625,153.90031,149.48111,148.3139,154.50449,154.23067,151.82397,153.65118,149.48485,148.30789,154.50795,154.23427,151.82793,153.64221
152.26805114746094,153.90036,149.48074,148.314,154.50409,154.23033,151.8245,153.65167,149.48451,148.30798,154.50754,154.23395,151.82846,153.64268
152.26806640625,153.90033,149.48088,148.31387,154.50423,154.23042,151.8244,153.65152,149.48462,148.30786,154.50768,154.23401,151.82837,153.64255
152.2681884765625,153.90027,149.48015,148.31406,154.5036,154.23047,151.82507,153.65196,149.48392,148.30806,154.50706,154.23407,151.82904,153.64297
152.2681427001953,153.9003,149.48073,148.31398,154.50409,154.23048,151.82446,153.65154,149.48447,148.30798,154.50757,154.2341,151.82845,153.64256
152.2681884765625,153.90025,149.48007,148.31407,154.50351,154.23044,151.82518,153.65202,149.48383,148.30807,154.50697,154.23405,151.82915,153.64305
152.2681884765625,153.9002,149.4809,148.31403,154.50418,154.23064,151.82433,153.6513,149.48463,148.30801,154.50763,154.23424,151.8283,153.64232
152.26817321777344,153.90025,149.48035,148.31425,154.50372,154.23056,151.82469,153.65175,149.4841,148.30827,154.5072,154.23418,151.82864,153.64276
152.26803588867188,153.90036,149.48074,148.314,154.50407,154.23033,151.82452,153.65167,149.4845,148.30798,154.50752,154.23393,151.82849,153.6427
152.26821899414062,153.90024,149.48018,148.31401,154.50362,154.2305,151.8251,153.65192,149.48392,148.30801,154.50708,154.23412,151.82906,153.64294
