V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
35873.890625,33062.01,30295.24,30238.227,30519.832,29222.568,28828.918,28977.996,31041.684,33568.695,35364.734,35520.14,39145.547,40716.72,42216.53,43826.766,44039.555,43283.24,45259.727,44011.66,43119.23,42096.684,39663.914,38294.957,36440.848,34039.367,32234.045,29791.635,30490.56,28074.693,29338.172,29902.904,31109.203,31668.057,35413.25,36390.875,38626.434,40678.527,41575.734,42845.824,45269.25,45404.67,44638.617,43810.383,42677.08,41028.32,39288.188,37877.906
34924.15625,32125.941,29351.633,29469.307,29767.738,28591.299,28188.875,28334.691,30204.572,32759.443,34424.688,34547.043,37964.54,39627.21,40912.664,42519.6,42535.41,41647.086,43749.05,42564.473,41763.035,40651.98,38437.36,37225.312,35330.633,33122.457,31388.135,29219.312,29696.023,27460.18,28729.09,29114.234,30423.365,30910.66,34436.438,35361.69,37539.535,39393.58,40143.223,41512.727,43693.92,43707.465,43148.766,42445.17,41252.36,39775.22,37928.65,36698.637
1151.42333984375,1056.0397,1028.8953,973.16187,1011.4951,951.32263,1064.4833,1076.2418,1090.289,1167.6353,1241.2482,1289.9741,1300.867,1367.5586,1373.9471,1457.4562,1523.0532,1523.1957,1474.2883,1456.8912,1334.3464,1330.6919,1246.3136,1222.5171,1101.7954,1047.179,1023.9711,936.24146,1058.2208,994.0122,1042.1992,1077.9403,1026.575,1217.2915,1259.3182,1351.9271,1337.9994,1355.4264,1467.447,1434.6652,1503.4073,1501.7283,1479.8877,1438.633,1385.6324,1294.4874,1300.3208,1179.7782
6070.0712890625,5454.754,5129.171,4787.49,4545.4995,4059.8748,3697.2815,3596.291,3804.1987,3627.2036,3867.3203,3880.7178,4305.7944,4475.2544,5003.7134,5298.8096,5662.475,5742.288,6201.0586,6197.2646,6257.637,6469.5493,6141.2925,6051.5483,6023.6006,5721.472,5109.7354,4616.573,4672.1094,3956.1821,3813.3281,3524.5364,3830.4219,3565.8381,3888.4111,3931.2122,4159.895,4500.4736,4719.929,5080.859,5825.6665,5935.3594,6038.4717,6264.1714,6404.4175,6191.2764,6298.579,6187.8154
22080.142578125,20371.287,19451.35,18830.412,18410.87,17233.855,16400.23,16145.005,16826.422,16600.19,17200.156,17135.47,18244.611,18839.406,20053.773,20809.723,21674.287,21903.047,22820.076,22950.758,22944.75,23271.078,22511.062,22083.324,21876.873,20975.094,19732.373,18384.543,18701.186,16947.303,16695.469,16180.191,16846.42,16430.33,17357.238,17407.418,18031.568,18842.87,19401.701,20357.326,22086.016,22187.818,22610.867,22895.326,23183.904,22549.0,22728.19,22355.484
36077.59375,33429.492,30730.78,30850.207,29998.633,28763.666,27955.39,27870.14,30022.855,29977.643,32245.793,32506.002,35101.28,35845.85,37965.06,39890.21,40807.76,40523.11,41549.43,40993.062,40512.3,40617.746,38526.77,36768.902,36227.45,34739.4,32463.998,30019.246,30246.586,28104.582,29009.65,28209.807,30034.514,29780.334,32292.568,32788.117,34393.426,36203.65,36821.785,38434.74,41249.953,41419.55,41533.484,41105.258,41068.53,39453.84,39072.08,36920.45
372.7849426269531,329.35968,305.8726,314.09424,320.8317,308.51263,314.0733,320.50305,339.601,345.24957,366.31543,373.8355,406.18094,421.8745,437.46497,445.39,458.265,449.91458,454.0163,446.44913,439.70383,426.17084,409.3607,395.0238,375.94083,356.60037,334.07825,318.4893,314.25278,294.32498,311.4832,331.79947,330.6477,332.62204,369.57333,379.82614,391.46967,408.24564,416.25687,437.08264,453.6286,455.73077,438.84454,445.66266,419.89725,413.10004,394.7584,396.0696
2600.62353515625,2406.9255,2277.0432,2287.897,2330.1646,2319.3262,2331.9307,2329.5479,2486.9556,2718.2727,2836.2478,2841.243,3041.1262,3194.5623,3244.7231,3301.324,3237.5088,3081.5977,3331.5762,3103.248,3104.232,3021.309,2883.109,2794.6404,2656.1152,2564.8687,2341.2854,2364.944,2301.014,2276.4473,2331.8723,2335.0369,2516.0862,2574.776,2828.8262,2871.1562,3053.8235,3186.3247,3209.4556,3258.294,3380.5498,3305.5413,3258.523,3198.0505,3094.4019,2919.9985,2786.6553,2812.2798
1537.226318359375,1493.024,1414.1489,1383.0791,1338.8473,1310.8828,1232.1776,1242.9409,1328.2397,1282.0889,1405.833,1366.59,1469.9008,1537.2229,1591.5306,1708.697,1692.5374,1660.6719,1756.0061,1735.8599,1739.6079,1696.9877,1633.1998,1597.7332,1566.021,1536.2904,1425.8529,1341.199,1343.9956,1281.8406,1280.1465,1206.0979,1279.9491,1302.5817,1385.6566,1415.8953,1467.4618,1554.4457,1571.9547,1610.873,1725.2883,1740.1259,1742.3544,1724.6693,1747.6782,1694.0338,1640.7356,1632.4803
335.35137939453125,305.5814,276.6649,246.9101,263.15274,230.32738,207.17218,200.43288,197.48567,239.63971,215.06299,224.38638,253.61499,272.9809,283.84494,295.21143,308.5207,335.23508,355.51065,366.43256,344.4922,350.30084,346.57568,339.10547,345.2838,296.6942,288.669,245.28983,257.64285,213.92078,209.55322,206.14938,210.36911,214.20345,230.14165,233.14694,250.75328,261.64786,283.7764,305.8941,343.78055,332.22693,347.00046,355.7662,358.31793,345.71313,338.849,350.50192
230.0875244140625,173.25986,157.48514,111.79082,131.46686,81.856316,85.33109,70.71989,41.588165,95.98746,77.437355,110.344406,108.673294,145.65936,144.99527,187.62479,191.8818,217.26373,272.92487,269.05664,244.48648,238.81393,205.58908,222.6107,209.62036,150.80731,150.70287,82.30531,104.15784,95.8459,71.70227,63.82303,51.825348,67.44577,86.82292,109.60037,126.32756,140.23846,143.47964,188.84833,230.86037,238.50577,242.1824,241.44336,288.2791,239.61984,256.2196,198.40771
22873.240234375,21006.404,18908.654,19274.264,19026.785,18539.273,18034.158,18028.852,19110.363,20374.383,21521.492,21654.875,23329.543,24523.637,25229.365,26657.646,26809.402,26393.389,27301.5,26807.443,26393.14,26088.146,24373.576,23948.994,22521.445,21718.268,20334.523,19071.994,19108.857,18191.766,18646.973,18179.152,19365.975,19602.238,21402.703,22083.107,23421.867,24534.14,24771.139,25871.387,27152.95,27368.191,27464.598,26854.113,26378.504,25415.129,24397.523,23302.03
555190.8125,510221.03,469322.03,468526.84,469940.2,445995.9,433972.62,433582.75,462613.62,486862.12,509967.03,510048.47,557921.8,580912.9,604814.4,627098.75,632975.1,633571.25,657678.75,647235.2,633295.25,629543.44,598899.1,576172.56,562512.1,524719.75,500148.16,456356.44,471273.7,431819.6,443101.75,445949.1,463547.1,463552.22,516285.7,523995.34,549750.0,579365.0,590722.44,613520.56,652412.6,651995.7,654153.9,640967.6,635769.9,611592.0,595060.0,578058.9
5473.71728515625,5119.4673,4906.3086,4915.36,4897.888,4684.104,4655.496,4649.42,4708.164,4713.834,4806.9644,4900.391,5109.952,5203.6436,5388.0083,5626.11,5508.97,5548.8247,5676.243,5674.055,5821.062,5758.5283,5734.9287,5518.399,5430.5005,5279.3086,5003.561,4945.756,4880.287,4630.2617,4560.586,4562.371,4740.796,4831.07,4878.879,4876.5454,5026.179,5154.5244,5219.291,5517.4087,5589.816,5631.3677,5803.797,5750.9336,5621.103,5696.137,5656.411,5634.1284
1355.595458984375,1215.1141,1171.4298,1070.0436,989.1078,893.147,784.0126,691.5536,820.0514,809.42255,829.85547,829.31946,915.97705,948.4248,1111.7682,1205.3585,1285.5642,1357.6947,1426.6675,1491.3256,1465.7236,1462.9435,1461.0421,1389.4235,1369.7987,1260.0192,1195.7633,1014.20435,1037.9401,862.02844,782.33325,764.30975,791.37195,820.8816,870.73987,782.2512,877.52997,1014.0894,1052.4878,1172.8857,1374.3425,1299.3018,1439.2063,1476.2195,1515.9009,1476.7539,1460.1766,1415.7671
42.523681640625,89.66101,333.77582,613.6249,947.63257,1166.4302,1691.2715,1761.2737,2157.9702,2570.4592,2539.3115,2523.5603,2380.1826,2096.458,1865.1007,1532.9563,1027.4646,431.4842,583.7407,125.368164,-281.16602,-256.84485,-116.49341,2.3306885,115.69385,289.94586,503.4948,887.9693,942.8231,1512.5659,1334.3512,1794.2085,2543.4265,2604.8525,2332.2817,2341.979,2509.4272,1919.3818,1716.8533,1433.8104,1035.5281,609.984,449.64673,330.86298,116.50342,-276.77795,-403.8435,-56.16382
80.83319091796875,45.940125,218.20795,450.29822,713.428,857.9104,1280.862,1322.831,1602.6011,1904.9656,1853.877,1870.9246,1768.1583,1631.5403,1398.8364,1136.5066,767.11884,357.69232,443.56366,84.901245,-153.33649,-209.29913,-34.399902,39.618713,79.95386,202.0758,373.79364,640.57947,687.0901,1108.6597,958.74176,1328.0488,1849.1519,1930.9436,1692.054,1736.0869,1877.2268,1453.1194,1277.9741,1083.7417,779.99,453.09732,338.27637,212.68976,81.66614,-169.03766,-292.6801,-27.152283
172.37322998046875,61.860474,39.18347,204.23242,520.71387,658.5273,1014.4583,1245.8594,1415.2915,2025.5706,1948.7393,2092.9575,2252.669,2188.3804,2144.512,1996.4001,1616.5175,1424.8484,1291.0,812.4241,670.9822,468.5655,255.12683,457.3994,-57.08484,138.09949,158.32312,296.76984,432.41565,751.41,842.91846,1250.6439,1492.9304,1872.0027,1658.6237,2145.8042,2320.1423,2114.7336,1895.0725,1851.8096,1532.1805,1318.3726,1056.4128,1058.7798,467.27966,466.51086,62.989502,112.91785
200.1273193359375,149.1211,182.81335,605.96326,1079.3666,1081.1566,1910.7859,2004.5278,2228.781,2846.7734,2658.751,2934.4648,2865.5625,2704.0376,2426.8079,2300.455,1718.8182,1280.1476,1266.4539,673.9499,317.70312,240.41077,121.52234,359.9065,128.7904,270.2129,461.17578,715.7017,850.903,1487.3428,1501.6317,1898.6117,2473.6714,2801.5781,2411.9727,2801.5735,3066.1912,2470.7803,2170.9595,2178.4375,1563.0264,1305.46,1040.6359,1080.5032,504.10248,226.75574,3.8833008,75.78259
287.6129150390625,53.91931,88.572876,469.1765,957.666,962.84064,1338.9348,1345.6562,1536.2489,1874.7129,1758.5276,1840.3291,1583.7288,1723.7434,1478.7294,1491.2959,1033.6456,683.2627,838.125,571.6555,311.61774,257.06378,37.13922,237.86157,29.920715,428.77637,282.7547,591.63806,590.83325,1090.2739,1155.579,1306.4407,1509.0321,1757.2482,1652.157,1784.7202,1948.9912,1463.3243,1345.7756,1278.7585,968.71136,830.5238,578.1859,693.4602,415.828,224.90686,14.241821,21.267334
390.57073974609375,186.22491,341.84003,458.7128,785.959,795.1439,1083.5374,1072.7002,1267.952,1800.7224,1490.6267,1734.105,1419.1997,1396.8828,1462.0868,1304.4602,1030.204,749.9552,692.2258,549.0596,146.76642,261.4511,205.70435,394.34973,-47.9646,351.0379,371.41595,597.02905,593.801,940.5724,834.9156,1247.8418,1245.4166,1687.5618,1463.4307,1545.7064,1642.75,1369.5869,1356.7632,1261.7605,1041.3018,985.5208,669.8015,782.4361,374.65802,354.53125,286.5677,74.43121
104.50366973876953,19.284576,75.324875,58.492035,148.5885,178.73827,205.66948,242.59158,250.00873,342.6952,333.6427,244.49808,260.19287,276.1681,249.2255,229.42111,141.06886,140.77025,65.030045,13.968735,22.069519,49.31205,24.211578,29.839798,47.850746,85.486145,51.11171,158.01071,159.20683,214.66565,222.02649,254.06812,309.10205,269.6194,319.40887,298.66412,302.45215,197.93045,244.16026,195.77362,83.47791,186.13408,52.013336,146.25687,14.032913,106.256836,10.337509,-21.221802
33.83473205566406,13.515503,21.194134,38.586876,57.217552,79.326035,64.97154,86.569046,113.4861,108.69768,100.35234,100.96103,86.84282,82.20482,87.67061,80.02229,49.45419,36.081223,38.37883,16.38145,7.1757812,14.271114,2.1210518,8.8318405,9.82481,29.123371,38.27448,40.67527,52.60475,74.53015,77.48672,98.721954,97.377884,109.45984,113.707054,108.26814,107.37332,91.529594,75.64348,78.509964,55.94072,66.52526,18.249702,44.68959,21.239594,21.805328,34.186512,18.072666
161.56216430664062,93.931404,246.17145,112.30642,206.4375,237.37218,243.73055,243.34612,314.29602,496.09637,297.40515,394.30206,275.54782,230.53098,311.6936,201.62817,164.13539,72.584625,40.25807,43.95334,-113.28279,3.4822693,88.078545,173.54718,-54.479904,103.397026,136.68015,218.27025,238.2429,283.8379,146.04636,355.87006,317.35562,471.396,321.19983,313.87866,346.38483,258.79398,341.4834,271.3411,164.03993,221.9239,47.784805,129.05875,3.0791168,65.596466,150.55374,59.374054
97.146240234375,61.925423,162.5227,93.723434,166.0262,199.71259,169.1729,211.87292,255.29312,385.1324,257.56732,332.96686,228.52097,224.13438,295.42267,191.38467,166.00854,125.61379,75.331215,65.94277,-40.587082,23.529968,60.715096,111.99087,-53.242752,65.03774,100.41183,174.66702,169.35396,231.8198,143.3763,284.76813,245.47516,373.6673,291.62585,274.5048,321.53555,264.5122,299.72842,256.98395,185.38463,221.98654,81.96177,135.23889,32.6913,65.625145,120.23523,50.46202
131.8426055908203,-15.323807,-32.096542,90.95958,105.066925,129.44292,186.06635,180.28879,256.93842,234.68506,296.2227,227.8448,236.75876,205.24258,191.24612,268.13263,121.58747,120.18884,108.044815,70.80212,11.460312,17.459778,-34.374023,-58.61119,6.73909,48.08847,21.680885,-15.87294,82.93422,144.18652,159.47444,190.15506,240.53757,263.90765,266.8754,286.7603,274.6643,189.929,110.76431,118.43322,143.90067,74.778114,55.06855,84.82121,91.16419,53.98378,-17.699387,-49.443237
131.65992736816406,-14.813431,-46.318497,114.44188,157.09682,225.38318,281.9744,289.78317,410.9936,403.16693,459.52692,399.21085,434.20718,351.99033,334.1617,394.18976,237.57205,246.89851,201.47787,123.36656,48.99002,37.717422,-30.544968,-46.918777,-6.4278717,59.224167,81.038635,10.673965,136.755,198.3388,268.3298,340.41644,413.66873,421.2096,421.27393,456.69806,440.0479,331.1129,226.07552,264.65625,228.43788,156.92493,124.74834,136.52611,94.779755,68.21744,8.966721,-50.826614
421.163330078125,200.77658,686.60693,284.1001,621.25757,621.5404,532.7651,540.8287,493.43155,1273.0095,775.28534,982.074,437.75177,430.94092,694.23975,397.41266,425.80328,91.94629,-39.64984,116.989655,-364.04602,92.80316,170.25467,484.95782,-369.4536,307.23474,188.00897,659.1144,546.086,595.5207,350.04187,769.6456,515.6985,1130.3525,719.66907,599.2955,770.87933,614.08105,1020.5934,643.3897,497.6279,655.00745,202.39062,315.59753,27.43283,195.07687,508.6746,92.74066
138.87176513671875,103.2509,79.07547,168.34958,233.68225,228.07855,352.76892,356.2428,383.1035,558.5038,493.41702,576.4519,482.8797,489.6521,502.6819,481.99292,410.7584,339.8732,334.17535,241.22585,165.31209,144.20772,89.24629,161.7185,23.523926,134.08368,149.8184,160.67375,168.6594,300.0562,291.8272,390.52057,387.51654,525.7645,458.77292,503.90335,551.4851,497.29932,470.7183,457.61157,417.33264,407.29004,297.84723,330.16074,204.43976,183.56024,107.39337,45.74176
108.853515625,26.11322,78.36224,175.80392,384.73148,466.04578,655.4678,813.90375,906.1964,1272.9492,1184.0986,1256.26,1282.9854,1209.5068,1163.4827,1076.8119,841.9663,593.83673,574.7278,327.59726,186.10992,120.89392,56.20349,158.14542,-33.318604,91.9953,109.58966,284.15295,374.1236,547.2042,522.19885,782.5328,1037.8737,1212.3201,1086.7479,1240.5583,1354.5597,1169.406,1042.8777,970.79614,774.0945,715.30225,496.5314,499.97858,226.93518,143.21838,-1.5357666,1.3372192
101.6217041015625,140.13092,348.5853,450.9312,683.3557,655.7808,1138.7623,1089.1654,1256.4082,1490.7122,1252.0244,1455.0833,1201.22,1116.1658,975.935,762.9979,486.0883,262.07645,264.6653,42.040466,-184.26538,-160.67981,57.15741,120.39801,127.46503,177.9314,426.13464,551.4654,626.62604,961.92725,793.6593,1100.4121,1308.7302,1475.6257,1208.8948,1223.6477,1318.4286,975.9645,853.5226,772.9329,491.71213,275.45993,202.96906,169.50394,15.890381,-140.88727,-62.851807,54.10681
237.5449676513672,143.70583,336.4081,223.19678,409.16235,378.09912,565.8542,558.60236,548.4083,897.4492,607.80566,825.8036,535.5705,447.44177,583.6402,401.649,324.26483,209.14137,166.04619,70.16156,-112.70596,37.470276,183.19357,261.936,-68.44339,167.44693,274.94925,339.58594,363.75113,520.56824,332.44968,650.5718,633.9555,794.40137,551.28937,580.8333,637.49414,489.61697,509.96115,456.54724,284.3574,333.88916,132.95564,227.94827,68.16562,82.85074,221.40776,95.38776
182.73983764648438,110.32701,299.4647,149.91385,333.40808,326.49585,352.6187,395.37152,377.64374,694.16223,479.66403,591.0034,366.05566,370.0167,451.46094,317.25354,271.12598,144.22375,89.69626,74.27533,-110.97995,39.939117,109.58307,227.18504,-107.59613,151.27724,153.96918,303.1286,302.28244,366.13177,237.2279,456.0356,404.01273,635.8766,458.91364,431.82196,506.35562,383.3275,510.76105,384.34833,270.5382,319.26837,120.889175,206.92062,26.813477,94.18678,191.29535,69.18741
62.532440185546875,29.856781,17.600006,70.052795,270.91684,243.62148,486.5932,483.81573,622.5813,741.5728,817.70984,826.1865,916.015,881.7915,857.47595,791.77783,645.9504,636.8284,553.08014,404.56396,376.7481,263.59247,204.47052,141.68207,52.250793,11.297241,120.19644,54.436035,223.75146,171.54059,338.3084,486.7806,524.58167,657.6688,708.2408,849.10034,889.2843,871.57544,771.96216,786.6662,745.0593,593.51086,542.2988,397.2066,254.5446,227.35458,151.72888,115.610565
94.2445068359375,114.51529,97.56366,272.26236,357.92935,464.69205,457.07895,588.33405,621.02325,600.9221,691.172,682.96106,709.542,517.24036,516.1241,470.94983,394.58728,317.08685,224.90126,230.29893,202.22919,164.07323,51.6174,39.4281,68.97742,163.23572,271.6359,235.70192,360.13312,339.67328,486.66046,618.4736,548.6764,604.8542,622.4159,602.21277,622.90265,581.97986,460.88385,531.42834,433.55466,378.11993,310.49887,143.90302,76.285736,115.165955,193.86526,77.847015
268.2895812988281,108.321594,115.62665,130.60095,433.26776,366.4476,566.5629,508.24185,751.275,910.47595,889.4388,1046.3031,1103.9974,1127.6315,1008.3561,1007.2218,795.0082,792.04663,817.2956,694.321,640.1323,450.31592,476.55997,328.55237,329.22354,174.85754,186.18307,267.47015,289.95874,260.39096,519.97394,670.01166,675.7819,751.18585,883.66785,1029.304,1002.1758,1034.92,1071.0951,1053.562,945.10425,894.28766,687.317,621.93146,510.80582,394.33148,494.18347,356.65015
156.104248046875,279.64502,450.77917,561.0117,1222.8131,1294.4586,1750.8108,1828.8698,2208.3882,2292.5996,2637.879,2639.2744,2434.8965,2469.0251,1937.5815,1878.1155,1301.8457,1087.1003,1117.9545,710.4657,750.7633,396.71655,359.67932,327.71033,284.964,399.156,527.3667,1071.9563,835.71075,1446.9296,1741.8273,1965.7405,2204.3623,2258.8018,2452.5088,2482.7466,2514.1519,2290.3013,2198.2488,1967.5105,1587.0946,1338.2482,1007.6255,817.77106,637.181,425.63123,345.11426,342.65735
49.776458740234375,110.89789,218.86368,148.75137,281.2838,269.53723,308.61212,338.90106,349.30017,355.00577,406.9734,496.90833,374.8105,342.09543,197.72415,261.75647,163.96947,123.82225,128.62039,75.34131,109.248566,73.69508,107.65169,87.47098,72.635956,87.10376,127.14464,325.89777,169.54141,320.2025,371.0014,430.45645,421.4406,376.50278,404.38907,387.7501,376.65714,319.90256,349.45544,316.71024,166.7637,217.56744,141.21143,102.44313,92.904144,98.835785,181.63368,55.341217
168.57891845703125,269.25,667.1306,397.55954,760.0294,850.0859,760.8544,1049.9592,1141.8726,1119.532,1445.7905,1491.2871,1221.5781,1149.2078,669.5573,990.1288,630.53613,332.96606,371.08597,179.00769,301.8147,130.85687,233.60669,164.2409,34.737366,221.41095,296.11688,1036.3734,469.40756,1048.8489,1077.8998,1297.9203,1350.5258,1244.9261,1353.1257,1233.9182,1226.6471,1145.1945,1161.1215,915.184,575.3016,785.03613,459.80554,417.36636,300.1798,355.4166,397.1349,105.66144
-0.733489990234375,102.709656,63.56314,224.85358,383.0351,363.49005,451.14386,567.33527,649.8639,744.3114,813.7604,686.84595,700.281,690.09705,670.6963,562.9894,425.7217,270.68097,243.51378,209.88045,212.0673,97.72604,127.11047,149.15076,54.644287,112.10892,163.88905,253.03572,282.63562,441.1081,430.48444,571.86426,583.02325,694.71405,665.7979,655.53284,728.1924,654.4496,612.11707,524.21704,400.2618,322.75317,350.9333,126.564514,141.70209,95.98093,-17.753754,90.59805
316.58319091796875,507.41547,785.2101,853.1001,1043.325,912.4251,1238.3518,1142.511,984.0806,943.2965,795.1588,841.3242,547.47205,359.78265,283.6932,114.35364,91.8988,83.016785,-23.062988,24.41449,91.79782,185.27753,239.0935,231.56665,381.16913,498.54584,848.5438,855.89966,890.52356,995.81604,1108.1465,1195.0205,790.0899,910.66296,873.9989,574.05426,570.2332,418.9668,320.68365,163.34348,167.14438,91.766266,14.156067,-7.9214478,114.27869,173.90909,316.84094,261.13904
29.672706604003906,43.782852,80.01407,109.26819,186.77948,153.1557,278.48102,257.70227,281.53058,270.47812,282.2658,278.8164,251.41516,239.60905,167.96265,152.51369,99.9482,85.232834,93.946,48.33362,52.93035,24.110031,58.941803,37.87365,63.38115,55.667946,110.43025,119.21696,154.7703,209.999,210.61133,239.55908,250.64987,258.41898,251.29579,246.84088,248.81769,205.27805,162.76646,147.48921,119.25857,56.141335,68.37063,42.928818,46.209526,15.033142,22.839203,58.5747
265.890869140625,706.90485,960.49536,1203.2136,1047.3096,1434.4834,1580.8323,1625.5062,1819.897,1677.4348,1697.4902,1473.623,1263.3455,966.22064,756.76166,748.89386,278.94824,313.31714,55.377686,54.311157,-8.575989,198.86743,105.87323,279.4428,457.0699,736.0641,885.07666,1060.2057,1172.9071,1387.8167,1626.0363,1652.0985,1620.2391,1529.7461,1498.3795,1123.6848,1113.3761,958.73035,759.36255,407.12537,738.9989,54.143066,112.61163,-36.259216,191.67084,96.394775,285.12183,239.02069
165.26307678222656,69.97986,217.4251,170.69876,275.6855,422.83658,420.80994,433.57208,515.44855,660.8347,628.4397,624.4175,625.2877,469.92538,467.65558,410.47968,328.3086,299.87372,120.17996,171.69081,49.083588,86.739136,86.1272,184.01352,-6.0689697,61.284607,63.110077,305.0881,327.00797,388.8598,399.17023,528.10913,577.81104,616.4138,606.05054,594.0464,610.07074,485.9885,481.30646,420.48325,271.12912,250.12152,227.40277,171.9878,57.6362,49.748016,88.17285,-23.208557
201.64126586914062,145.54404,196.44794,192.30612,341.02402,300.2182,565.9894,471.63815,635.1165,636.5783,793.06165,862.55524,799.44055,779.4113,844.0531,783.99805,669.24335,672.474,661.3094,490.52866,457.55783,373.0199,381.29172,181.09552,311.8261,158.41501,146.62955,198.38797,372.77655,363.71692,426.55475,520.29004,574.9331,614.87177,851.9203,882.30707,807.57996,786.4983,785.72864,766.5685,744.33356,697.7589,582.62225,437.8814,503.99615,271.6285,352.53967,231.6344
151.04782104492188,21.832367,13.217529,87.182434,70.48996,237.01825,352.95663,349.142,432.1408,522.90674,640.81885,613.3621,716.02893,615.0824,723.287,688.5167,627.1583,689.46906,582.565,409.54156,300.06924,313.31586,128.94858,150.03432,11.279999,47.367767,44.746002,-45.63205,112.27292,148.12508,267.51917,391.9497,395.91086,449.3457,533.2378,689.7704,681.45056,722.83044,634.0135,675.6352,643.7255,638.3037,464.19196,345.1778,313.4115,251.3126,198.68625,20.06781
305.38916015625,302.43225,265.93695,253.2085,665.5873,620.0559,800.68146,903.59576,892.9854,1283.4205,1188.6051,1300.2189,1112.9218,1281.452,1280.6039,1069.396,1004.2322,976.2312,820.94244,650.47864,560.89777,439.9162,350.17426,305.55698,150.61914,253.55219,337.66656,452.28162,556.9024,680.0493,649.10406,931.8185,924.6707,1031.9844,1227.1816,1165.8491,1254.3328,1262.5305,1192.9397,1152.0049,1017.3067,1144.854,895.9478,713.68616,637.41174,492.32047,428.9028,242.6399
79.3467788696289,65.43066,101.96609,133.06462,201.02971,209.79494,214.17877,266.6624,228.58563,287.38403,290.8454,211.11406,218.24426,167.61041,185.42502,102.95067,110.5705,34.20552,40.63153,46.491188,43.948227,48.85546,33.01065,33.235603,56.696945,107.6296,140.44534,171.17134,177.78012,196.0097,179.59642,249.91812,266.53604,230.48822,270.13812,209.65926,189.22472,180.7644,125.60431,137.67584,82.74908,138.34036,88.28841,88.044586,70.12326,57.737152,36.211006,50.292114
55.71112823486328,39.641342,56.848244,65.17381,135.99414,149.77002,187.64944,215.3078,250.76819,241.2988,264.54794,246.14903,248.9949,205.77826,176.88707,186.00604,138.04137,109.471695,82.71727,56.12197,42.714287,42.418655,-5.214096,-2.9458008,45.63781,48.126907,45.295837,102.3695,138.61513,164.99438,199.96382,209.52217,244.93396,245.24048,259.34412,282.3426,236.44147,207.6905,178.79257,178.99324,108.93906,130.99994,84.004425,60.379425,35.50187,36.296646,69.2851,37.054375
662.6559448242188,469.71497,691.74963,688.6536,1326.3191,1512.965,1637.4109,2036.9097,2163.9214,2743.4915,2729.0127,2611.857,2504.664,2243.4414,2374.9846,2007.8073,1737.5166,1405.7896,1218.093,859.0576,716.32245,643.004,608.8443,578.8954,191.39429,526.15564,629.2996,1064.874,1450.2466,1704.446,1415.8113,2177.9976,2359.9207,2388.0466,2655.1558,2660.3542,2541.8328,2360.8843,2233.0483,1914.4318,1546.5424,1941.1567,1213.4889,1092.3319,729.52985,571.4397,579.82184,411.5984
83.3375244140625,77.171555,107.30054,259.671,410.05246,373.07855,449.43985,544.5414,485.73657,551.22107,584.8184,436.44955,452.98917,365.61438,369.57004,207.9509,199.0813,95.4339,131.92888,69.65036,91.92047,82.32672,149.31447,73.92044,126.388626,184.40826,287.2223,270.49823,310.33838,403.55588,366.6494,434.48328,498.0502,402.18573,529.68,433.7256,404.41785,418.1873,262.076,284.63623,162.33235,201.39137,182.98412,130.52644,113.018234,95.39638,4.1970215,110.78996
47.18589782714844,22.207367,16.939072,37.98671,103.53273,94.79782,216.12123,266.98898,295.31918,288.6182,348.4945,387.54398,394.4832,385.3683,355.41293,348.71436,313.7369,326.4973,267.93253,212.44865,184.2442,117.03275,69.8864,74.56244,25.703842,7.7240143,56.22731,0.30093384,96.42935,90.18916,160.7591,243.62215,204.37813,314.72696,283.44522,396.5788,384.0111,385.87924,319.54388,373.5393,310.22562,316.68674,217.56361,188.7999,108.96372,89.735855,82.37561,76.49083
536.6651611328125,630.3235,1034.6133,956.2871,2098.3416,2458.2476,3007.3809,3526.6985,3664.1191,4409.823,4332.801,4449.921,4211.919,3942.1,3845.7437,3131.476,2690.8643,2408.7249,1968.0725,1498.735,867.7367,588.60364,468.9171,652.7239,587.88403,647.8539,1124.0652,1682.6522,1966.8578,2531.4912,2742.952,3418.0151,3838.4937,4165.518,4285.8213,4455.0693,4338.3135,3893.5977,3540.296,3347.5977,2726.4333,2281.5046,1757.7141,1533.9275,990.484,492.5547,530.9341,482.67847
107.71471405029297,85.87038,135.99002,119.866425,259.82675,224.06664,296.22568,344.99628,329.0674,306.41223,355.30792,401.8599,265.39917,268.45605,210.81464,278.13196,171.1988,161.4331,116.296524,66.21303,94.73727,34.251556,44.14276,10.626343,118.70817,139.50171,99.15127,229.86946,242.97832,342.8774,319.3771,327.06522,381.55328,366.38776,414.92365,414.7293,330.56836,231.53673,248.34216,221.61249,107.52285,181.96207,88.77821,100.092094,94.85741,47.428482,88.85208,45.554855
91.51211547851562,84.707214,127.49698,197.68451,306.11963,249.3167,430.14374,473.3297,425.1838,528.1958,465.40912,453.03174,395.8908,311.8241,370.00076,266.27768,229.75243,154.72742,197.94913,73.428635,59.76764,59.29492,79.22949,145.3136,55.665604,171.77817,218.54977,151.28343,271.07294,333.09857,294.0596,396.7791,414.44418,426.84027,457.70667,416.1966,452.86932,330.46725,295.39084,230.97449,175.23615,151.85693,112.39758,113.29544,105.61075,74.37787,32.812363,43.233246
